Date,Open,High,Low,Close,Adj Close,Volume
"Oct 11, 2012",101.83,102,98.3,98.32,72.67,"4,753,200"
"Oct 10, 2012",102.4,104.43,101.3,101.56,75.06,"5,739,800"
"Oct 9, 2012",101.35,101.77,99.56,99.64,73.64,"1,606,500"
"Oct 8, 2012",101.59,101.77,101.06,101.35,74.91,"813,100"
"Oct 5, 2012",101.8,102.4,101.54,101.79,75.23,"1,192,300"
"Oct 4, 2012",100,101.69,99.96,101.48,75,"2,051,800"
"Oct 3, 2012",99.25,99.96,98.75,99.62,73.63,"2,787,900"
"Oct 2, 2012",100.86,101.37,99.33,99.49,73.53,"2,050,700"
"Oct 1, 2012",100.63,101.87,100.29,100.51,74.29,"1,873,600"
"Sep 28, 2012",100.22,100.46,99.75,100.16,74.03,"1,788,700"
"Sep 27, 2012",101.06,101.7,100.13,100.3,74.13,"1,821,100"
"Sep 26, 2012",101.86,102.77,100.96,101,74.65,"1,635,200"
"Sep 25, 2012",102.48,103.11,101.43,101.44,74.97,"1,790,400"
"Sep 24, 2012",102.75,102.95,102.22,102.61,75.84,"1,223,800"
"Sep 21, 2012",102.76,103.51,102.08,102.36,75.65,"3,328,600"
"Sep 20, 2012",101.58,102.68,101.5,102.64,75.86,"1,356,100"
"Sep 19, 2012",102.4,102.42,101.71,101.88,75.3,"1,664,000"
"Sep 18, 2012",102.2,102.21,101.7,101.99,75.38,"1,464,100"
"Sep 17, 2012",102.1,102.78,101.98,102.25,75.57,"1,306,900"
"Sep 14, 2012",102.68,102.88,101.95,102.18,75.52,"3,195,300"
"Sep 13, 2012",100.79,102.89,100.54,102.75,75.94,"1,901,900"
"Sep 12, 2012",99.99,100.96,99.5,100.89,74.57,"1,770,600"
"Sep 11, 2012",100.37,100.54,99.46,99.52,73.55,"1,626,900"
"Sep 10, 2012",99.49,100.71,99.34,100.45,74.24,"1,288,500"
"Sep 7, 2012",100,100,99.17,99.72,73.7,"937,600"
"Sep 6, 2012",98.72,99.99,98.72,99.98,73.89,"1,462,500"
